intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_imd_band_ord,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.755489067310645,1.6275380849838257,0.5406976744186046,0.7209302325581395,0.40249328054614003,0.5856544077879935,0.5856544077879935,0.5348837209302325,0.2703488372093023,0.06976744186046512,0.39752944965852405,24
2.9018249424414835,1.3263871669769287,0.5843023255813954,0.7790697674418605,0.3887710704968389,0.5854515954570038,0.5854515954570038,0.5232558139534884,0.2703488372093023,0.046511627906976744,0.4092708258087758,25
2.883946644247294,1.384667992591858,0.5726744186046512,0.7635658914728682,0.38511239713768003,0.5939697133585722,0.5939697133585722,0.5377906976744186,0.2703488372093023,0.05813953488372093,0.4039033395686608,26
2.9009801258360213,1.2333523035049438,0.5697674418604651,0.7596899224806201,0.3786033647220957,0.5802798810167659,0.5802798810167659,0.5377906976744186,0.2703488372093023,0.03488372093023256,0.3686792111179053,27
2.7953521162839436,1.5594393014907837,0.563953488372093,0.751937984496124,0.4190396302224092,0.594848566792861,0.594848566792861,0.5319767441860465,0.2703488372093023,0.08139534883720931,0.4515397799496823,28
2.9189258700227017,1.2690843343734741,0.5726744186046512,0.7635658914728681,0.38851800969721056,0.5957612222823148,0.5957612222823148,0.5377906976744186,0.2703488372093023,0.06976744186046512,0.436275990954355,29
2.9231433819742607,1.2433663606643677,0.5784883720930233,0.7713178294573643,0.3584877082104942,0.6016089778258519,0.6016089778258519,0.5348837209302325,0.2703488372093023,0.046511627906976744,0.4084321560837579,30
2.8172380206536105,1.4726134538650513,0.561046511627907,0.748062015503876,0.3755914372895541,0.583085451595457,0.583085451595457,0.5319767441860465,0.2703488372093023,0.06976744186046512,0.42453461480410315,31
2.985915382160299,1.1183571815490723,0.5959302325581395,0.7945736434108528,0.3445052722922534,0.5815643591130342,0.5815643591130342,0.5377906976744186,0.2703488372093023,0.046511627906976744,0.4119545689288334,32
2.8399774157904396,1.4722758531570435,0.5843023255813954,0.7790697674418606,0.38660462124301886,0.5975189291508924,0.5975189291508924,0.5348837209302325,0.2703488372093023,0.046511627906976744,0.3641503946028082,33
